Locator2,CollectDate,Month,Depth,ParmName,Units,Value,Mdl
804,16-08-99,8,A,Temperature,deg C,19.99,
804,22-09-99,9,A,Temperature,deg C,18.52,
804,02-01-01,1,A,Temperature,deg C,8.04,
804,01-04-02,4,A,Temperature,deg C,8.4,
804,02-12-02,12,A,Temperature,deg C,10.2,
804,07-07-03,7,A,Temperature,deg C,19.3,
804,05-01-94,1,A,Temperature,deg C,7.98,
804,15-02-94,2,A,Temperature,deg C,7,
804,02-05-94,5,A,Temperature,deg C,13.56,
804,23-05-94,5,A,Temperature,deg C,15.6,
804,06-06-94,6,A,Temperature,deg C,16.79,
804,05-07-94,7,A,Temperature,deg C,17.47,
804,03-08-94,8,A,Temperature,deg C,21.96,
804,06-09-94,9,A,Temperature,deg C,20.33,
804,03-10-94,10,A,Temperature,deg C,18.37,
804,02-11-94,11,A,Temperature,deg C,13.65,
804,18-01-95,1,A,Temperature,deg C,7.13,
804,06-02-95,2,A,Temperature,deg C,7.94,
804,06-03-95,3,A,Temperature,deg C,6.81,
804,20-03-95,3,A,Temperature,deg C,9.04,
804,03-04-95,4,A,Temperature,deg C,10.15,
804,17-04-95,4,A,Temperature,deg C,10.29,
804,01-05-95,5,A,Temperature,deg C,12.74,
804,15-05-95,5,A,Temperature,deg C,14.2,
804,06-06-95,6,A,Temperature,deg C,18.45,
804,11-07-95,7,A,Temperature,deg C,20.39,
804,02-08-95,8,A,Temperature,deg C,19.28,
804,11-09-95,9,A,Temperature,deg C,20.2,
804,04-10-95,10,A,Temperature,deg C,17.74,
804,06-11-95,11,A,Temperature,deg C,12.08,
804,04-12-95,12,A,Temperature,deg C,10.02,
804,02-01-96,1,A,Temperature,deg C,8.42,
804,06-02-96,2,A,Temperature,deg C,6.6,
804,05-03-96,3,A,Temperature,deg C,6.64,
804,20-03-96,3,A,Temperature,deg C,8.29,
804,08-04-96,4,A,Temperature,deg C,9.81,
804,23-04-96,4,A,Temperature,deg C,12.15,
804,07-05-96,5,A,Temperature,deg C,10.82,
804,22-05-96,5,A,Temperature,deg C,13.68,
804,03-06-96,6,A,Temperature,deg C,13.93,
804,17-06-96,6,A,Temperature,deg C,14.68,
804,01-07-96,7,A,Temperature,deg C,17.41,
804,25-07-96,7,A,Temperature,deg C,19.29,
804,05-08-96,8,A,Temperature,deg C,20.54,
804,20-08-96,8,A,Temperature,deg C,20.16,
804,04-09-96,9,A,Temperature,deg C,20.47,
804,16-09-96,9,A,Temperature,deg C,18.91,
804,03-10-96,10,A,Temperature,deg C,16.66,
804,05-11-96,11,A,Temperature,deg C,12.01,
804,03-12-96,12,A,Temperature,deg C,9.06,
804,23-01-97,1,A,Temperature,deg C,5.9,
804,04-02-97,2,A,Temperature,deg C,6.5,
804,04-03-97,3,A,Temperature,deg C,6.7,
804,01-04-97,4,A,Temperature,deg C,8.1,
804,06-05-97,5,A,Temperature,deg C,0,
804,04-06-97,6,A,Temperature,deg C,17.7,
804,01-07-97,7,A,Temperature,deg C,18.2,
804,05-08-97,8,A,Temperature,deg C,21,
804,03-09-97,9,A,Temperature,deg C,21.5,
804,07-10-97,10,A,Temperature,deg C,16.4,
804,02-12-97,12,A,Temperature,deg C,10.2,
804,06-01-98,1,A,Temperature,deg C,7.8,
804,02-02-98,2,A,Temperature,deg C,7.5,
804,02-03-98,3,A,Temperature,deg C,8,
804,07-04-98,4,A,Temperature,deg C,10.4,
804,20-04-98,4,A,Temperature,deg C,11.04,
804,04-05-98,5,A,Temperature,deg C,13.3,
804,02-06-98,6,A,Temperature,deg C,15.7,
804,07-07-98,7,A,Temperature,deg C,18.9,
804,04-08-98,8,A,Temperature,deg C,22.1,
804,10-09-98,9,A,Temperature,deg C,19.9,
804,06-10-98,10,A,Temperature,deg C,17.4,
804,03-11-98,11,A,Temperature,deg C,13.3,
804,30-11-98,11,A,Temperature,deg C,9.8,
804,04-01-99,1,A,Temperature,deg C,7.5,
804,01-02-99,2,A,Temperature,deg C,6.3,
804,05-04-99,4,A,Temperature,deg C,7.9,
804,07-06-99,6,A,Temperature,deg C,14.7,
804,02-08-99,8,A,Temperature,deg C,20.4,
804,04-10-99,10,A,Temperature,deg C,16.1,
804,09-12-99,12,A,Temperature,deg C,9.6,
804,03-01-00,1,A,Temperature,deg C,8.31,
804,07-02-00,2,A,Temperature,deg C,7.27,
804,06-03-00,3,A,Temperature,deg C,7.3,
804,03-04-00,4,A,Temperature,deg C,0,
804,20-04-00,4,A,Temperature,deg C,11.46,
804,01-05-00,5,A,Temperature,deg C,12.4,
804,06-06-00,6,A,Temperature,deg C,16.6,
804,03-07-00,7,A,Temperature,deg C,17.5,
804,05-09-00,9,A,Temperature,deg C,19.2,
804,02-10-00,10,A,Temperature,deg C,17.2,
804,30-10-00,10,A,Temperature,deg C,14,
804,05-12-00,12,A,Temperature,deg C,9.31,
804,29-01-01,1,A,Temperature,deg C,6.99,
804,02-04-01,4,A,Temperature,deg C,9.1,
804,02-04-01,4,A,Temperature,deg C,9.1,
804,01-05-01,5,A,Temperature,deg C,11.71,
804,29-05-01,5,A,Temperature,deg C,15.7,
804,18-06-01,6,A,Temperature,deg C,14.73,
804,03-07-01,7,A,Temperature,deg C,16.9,
804,16-07-01,7,A,Temperature,deg C,20.04,
804,06-08-01,8,A,Temperature,deg C,20.4,
804,17-09-01,9,A,Temperature,deg C,18.9,
804,01-10-01,10,A,Temperature,deg C,17.6,
804,04-03-02,3,A,Temperature,deg C,6.9,
804,19-03-02,3,A,Temperature,deg C,6,
804,20-05-02,5,A,Temperature,deg C,11.25,
804,03-06-02,6,A,Temperature,deg C,15,
804,01-07-02,7,A,Temperature,deg C,19.6,
804,20-08-02,8,A,Temperature,deg C,21.07,
804,03-09-02,9,A,Temperature,deg C,20.9,
804,08-10-02,10,A,Temperature,deg C,16.8,
804,05-11-02,11,A,Temperature,deg C,12.3,
804,06-01-03,1,A,Temperature,deg C,8.1,
804,04-02-03,2,A,Temperature,deg C,8.3,
804,03-03-03,3,A,Temperature,deg C,7.8,
804,09-04-03,4,A,Temperature,deg C,10.1,
804,05-05-03,5,A,Temperature,deg C,11.9,
804,02-06-03,6,A,Temperature,deg C,16.2,
804,07-10-03,10,A,Temperature,deg C,17.9,
814,20-04-00,4,A,Temperature,deg C,10.87,
817,21-08-00,8,A,Temperature,deg C,20.69,
804,01-03-99,3,A,Temperature,deg C,7,
804,22-04-99,4,A,Temperature,deg C,10.64,
804,06-07-99,7,A,Temperature,deg C,16.9,
804,07-09-99,9,A,Temperature,deg C,19,
804,01-11-99,11,A,Temperature,deg C,13,
804,20-03-00,3,A,Temperature,deg C,7.26,
804,15-05-00,5,A,Temperature,deg C,13.33,
804,17-07-00,7,A,Temperature,deg C,20.24,
804,04-09-01,9,A,Temperature,deg C,20.1,
804,05-11-01,11,A,Temperature,deg C,12.2,
804,03-12-01,12,A,Temperature,deg C,9.3,
804,07-01-02,1,A,Temperature,deg C,8.1,
804,29-01-02,1,A,Temperature,deg C,6.7,
804,19-06-02,6,A,Temperature,deg C,17.86,
804,04-08-03,8,A,Temperature,deg C,22.9,
807,22-05-01,5,A,Temperature,deg C,12.09,
814,21-08-00,8,A,Temperature,deg C,20.73,
814,03-06-02,6,A,Temperature,deg C,16.1,
804,03-05-99,5,A,Temperature,deg C,11.3,
804,19-07-99,7,A,Temperature,deg C,18.14,
804,02-09-03,9,A,Temperature,deg C,20.4,
804,18-09-00,9,A,Temperature,deg C,19.34,
804,20-03-03,3,A,Temperature,deg C,9.31,
826,15-04-02,4,A,Temperature,deg C,8.64,
804,20-08-01,8,A,Temperature,deg C,20.38,
814,05-04-99,4,A,Temperature,deg C,7.7,
814,01-04-02,4,A,Temperature,deg C,8.3,
814,03-07-00,7,A,Temperature,deg C,18.7,
826,19-06-00,6,A,Temperature,deg C,16.14,
826,19-06-00,6,A,Temperature,deg C,16.14,
804,19-06-00,6,A,Temperature,deg C,16.28,
804,19-06-00,6,A,Temperature,deg C,16.28,
807,17-09-01,9,A,Temperature,deg C,19.26,
814,07-09-99,9,A,Temperature,deg C,18.9,
814,20-03-00,3,A,Temperature,deg C,7.19,
814,22-05-01,5,A,Temperature,deg C,12.98,
814,07-01-02,1,A,Temperature,deg C,8.3,
814,03-09-02,9,A,Temperature,deg C,20.8,
814,08-10-02,10,A,Temperature,deg C,17.1,
826,20-04-00,4,A,Temperature,deg C,10.7,
826,05-09-00,9,A,Temperature,deg C,19.2,
826,05-12-00,12,A,Temperature,deg C,9.88,
826,15-07-02,7,A,Temperature,deg C,19.41,
826,05-08-02,8,A,Temperature,deg C,20.2,
804,31-03-81,3,A,Temperature,deg C,9.1,
804,13-04-81,4,A,Temperature,deg C,9.5,
804,29-04-81,4,A,Temperature,deg C,11.9,
804,11-05-81,5,A,Temperature,deg C,11.8,
804,01-06-81,6,A,Temperature,deg C,13,
804,16-06-81,6,A,Temperature,deg C,15.9,
804,29-06-81,6,A,Temperature,deg C,17.8,
804,14-07-81,7,A,Temperature,deg C,18.4,
804,27-07-81,7,A,Temperature,deg C,19.5,
804,11-08-81,8,A,Temperature,deg C,21,
804,24-08-81,8,A,Temperature,deg C,21.8,
804,08-09-81,9,A,Temperature,deg C,20.1,
804,22-09-81,9,A,Temperature,deg C,18.5,
804,12-10-81,10,A,Temperature,deg C,14.4,
804,26-10-81,10,A,Temperature,deg C,13,
804,12-11-81,11,A,Temperature,deg C,12.1,
804,23-11-81,11,A,Temperature,deg C,11,
804,08-12-81,12,A,Temperature,deg C,9.2,
804,06-01-82,1,A,Temperature,deg C,5.7,
804,08-02-82,2,A,Temperature,deg C,6.2,
804,16-02-82,2,A,Temperature,deg C,7,
804,02-03-82,3,A,Temperature,deg C,7.1,
804,15-03-82,3,A,Temperature,deg C,7.1,
804,24-05-84,5,A,Temperature,deg C,12.5,
804,25-09-84,9,A,Temperature,deg C,16.7,
804,04-12-84,12,A,Temperature,deg C,6.7,
804,19-02-85,2,A,Temperature,deg C,6.1,
804,21-05-85,5,A,Temperature,deg C,14,
804,20-08-85,8,A,Temperature,deg C,19.4,
804,13-11-85,11,A,Temperature,deg C,7.5,
804,23-03-92,3,A,Temperature,deg C,8.4,
804,05-12-94,12,A,Temperature,deg C,8.44,
804,23-03-98,3,A,Temperature,deg C,9.95,
804,25-05-99,5,A,Temperature,deg C,13.86,
804,20-03-01,3,A,Temperature,deg C,8.34,
804,20-08-01,8,A,Temperature,deg C,20.12,
804,03-06-02,6,A,Temperature,deg C,14.6,
804,15-07-02,7,A,Temperature,deg C,19.21,
807,23-03-92,3,A,Temperature,deg C,9.4,
807,25-05-99,5,A,Temperature,deg C,12.31,
807,18-06-01,6,A,Temperature,deg C,15.28,
814,07-01-92,1,A,Temperature,deg C,8,
814,04-02-92,2,A,Temperature,deg C,8.2,
814,02-03-92,3,A,Temperature,deg C,8.8,
814,23-03-92,3,A,Temperature,deg C,10.1,
814,06-04-92,4,A,Temperature,deg C,11.1,
814,20-04-92,4,A,Temperature,deg C,12.3,
814,04-05-92,5,A,Temperature,deg C,14.1,
814,18-05-92,5,A,Temperature,deg C,16.3,
814,01-06-92,6,A,Temperature,deg C,17.1,
814,06-07-92,7,A,Temperature,deg C,20.6,
814,03-08-92,8,A,Temperature,deg C,22.3,
814,08-09-92,9,A,Temperature,deg C,20,
814,05-10-92,10,A,Temperature,deg C,16.9,
814,02-11-92,11,A,Temperature,deg C,14.1,
814,01-12-92,12,A,Temperature,deg C,10.54,
814,04-01-93,1,A,Temperature,deg C,7.82,
814,01-02-93,2,A,Temperature,deg C,6.87,
814,01-03-93,3,A,Temperature,deg C,6.51,
814,16-03-93,3,A,Temperature,deg C,7.62,
814,05-04-93,4,A,Temperature,deg C,9.16,
814,19-04-93,4,A,Temperature,deg C,9.93,
814,03-05-93,5,A,Temperature,deg C,10.53,
814,25-05-93,5,A,Temperature,deg C,16.49,
814,07-06-93,6,A,Temperature,deg C,18.1,
814,06-07-93,7,A,Temperature,deg C,18.8,
814,02-08-93,8,A,Temperature,deg C,18.91,
814,07-09-93,9,A,Temperature,deg C,20.52,
814,04-10-93,10,A,Temperature,deg C,18.59,
814,01-11-93,11,A,Temperature,deg C,14.79,
814,07-12-93,12,A,Temperature,deg C,9.09,
814,05-01-94,1,A,Temperature,deg C,7.98,
814,15-02-94,2,A,Temperature,deg C,7.16,
814,07-03-94,3,A,Temperature,deg C,7.33,
814,21-03-94,3,A,Temperature,deg C,7.76,
814,04-04-94,4,A,Temperature,deg C,9.63,
814,18-04-94,4,A,Temperature,deg C,9.99,
814,02-05-94,5,A,Temperature,deg C,13.23,
814,23-05-94,5,A,Temperature,deg C,14.06,
814,06-06-94,6,A,Temperature,deg C,16.5,
814,05-07-94,7,A,Temperature,deg C,17.88,
814,03-08-94,8,A,Temperature,deg C,22.87,
814,06-09-94,9,A,Temperature,deg C,20.72,
814,03-10-94,10,A,Temperature,deg C,18.81,
814,02-11-94,11,A,Temperature,deg C,13.47,
814,05-12-94,12,A,Temperature,deg C,8.62,
814,19-01-95,1,A,Temperature,deg C,7.09,
814,06-02-95,2,A,Temperature,deg C,7.54,
814,06-03-95,3,A,Temperature,deg C,7.07,
814,20-03-95,3,A,Temperature,deg C,8.1,
814,03-04-95,4,A,Temperature,deg C,9.14,
814,17-04-95,4,A,Temperature,deg C,9.53,
814,01-05-95,5,A,Temperature,deg C,13.02,
814,15-05-95,5,A,Temperature,deg C,13.7,
814,06-06-95,6,A,Temperature,deg C,18.76,
814,11-07-95,7,A,Temperature,deg C,20.69,
814,02-08-95,8,A,Temperature,deg C,20.6,
814,11-09-95,9,A,Temperature,deg C,19.75,
814,04-10-95,10,A,Temperature,deg C,17.86,
814,06-11-95,11,A,Temperature,deg C,12.24,
814,04-12-95,12,A,Temperature,deg C,10.08,
814,02-01-96,1,A,Temperature,deg C,8.72,
814,06-02-96,2,A,Temperature,deg C,7.01,
814,05-03-96,3,A,Temperature,deg C,6.88,
814,20-03-96,3,A,Temperature,deg C,8.17,
814,08-04-96,4,A,Temperature,deg C,9.43,
814,23-04-96,4,A,Temperature,deg C,10.61,
814,07-05-96,5,A,Temperature,deg C,11.2,
814,22-05-96,5,A,Temperature,deg C,12.84,
814,03-06-96,6,A,Temperature,deg C,13.78,
814,17-06-96,6,A,Temperature,deg C,16.36,
814,01-07-96,7,A,Temperature,deg C,17.31,
814,05-08-96,8,A,Temperature,deg C,20.78,
814,20-08-96,8,A,Temperature,deg C,20.79,
814,04-09-96,9,A,Temperature,deg C,20.64,
814,16-09-96,9,A,Temperature,deg C,18.8,
814,03-10-96,10,A,Temperature,deg C,17.05,
814,05-11-96,11,A,Temperature,deg C,12.31,
814,03-12-96,12,A,Temperature,deg C,8.96,
814,23-01-97,1,A,Temperature,deg C,6.6,
814,04-02-97,2,A,Temperature,deg C,6.4,
814,04-03-97,3,A,Temperature,deg C,6.5,
814,01-04-97,4,A,Temperature,deg C,7.3,
814,06-05-97,5,A,Temperature,deg C,11.3,
814,04-06-97,6,A,Temperature,deg C,16.4,
814,01-07-97,7,A,Temperature,deg C,18.4,
814,05-08-97,8,A,Temperature,deg C,21.3,
814,03-09-97,9,A,Temperature,deg C,21.2,
814,07-10-97,10,A,Temperature,deg C,16.4,
814,04-11-97,11,A,Temperature,deg C,13.1,
814,02-12-97,12,A,Temperature,deg C,10.3,
814,06-01-98,1,A,Temperature,deg C,8.2,
814,02-02-98,2,A,Temperature,deg C,7.6,
814,02-03-98,3,A,Temperature,deg C,7.8,
814,07-04-98,4,A,Temperature,deg C,10.2,
814,04-05-98,5,A,Temperature,deg C,14,
814,02-06-98,6,A,Temperature,deg C,15.1,
814,07-07-98,7,A,Temperature,deg C,17.9,
814,04-08-98,8,A,Temperature,deg C,22.2,
814,10-09-98,9,A,Temperature,deg C,20.9,
814,06-10-98,10,A,Temperature,deg C,17.5,
814,03-11-98,11,A,Temperature,deg C,13.7,
814,30-11-98,11,A,Temperature,deg C,10.2,
814,04-01-99,1,A,Temperature,deg C,7.5,
814,01-02-99,2,A,Temperature,deg C,7.1,
814,02-03-99,3,A,Temperature,deg C,6.8,
814,25-05-99,5,A,Temperature,deg C,13.06,
814,07-06-99,6,A,Temperature,deg C,14.5,
814,06-07-99,7,A,Temperature,deg C,16.2,
814,02-08-99,8,A,Temperature,deg C,20.3,
814,16-08-99,8,A,Temperature,deg C,19.98,
814,22-09-99,9,A,Temperature,deg C,18.83,
814,04-10-99,10,A,Temperature,deg C,16.9,
814,01-11-99,11,A,Temperature,deg C,12.9,
814,09-12-99,12,A,Temperature,deg C,9.9,
814,03-01-00,1,A,Temperature,deg C,8.3,
814,07-02-00,2,A,Temperature,deg C,7.43,
814,06-03-00,3,A,Temperature,deg C,7.23,
814,03-04-00,4,A,Temperature,deg C,0,
814,01-05-00,5,A,Temperature,deg C,11.3,
814,15-05-00,5,A,Temperature,deg C,11.42,
814,06-06-00,6,A,Temperature,deg C,16.2,
814,07-08-00,8,A,Temperature,deg C,22.5,
814,05-09-00,9,A,Temperature,deg C,19.7,
814,02-10-00,10,A,Temperature,deg C,17.4,
814,30-10-00,10,A,Temperature,deg C,14.2,
814,20-03-01,3,A,Temperature,deg C,7.87,
814,29-05-01,5,A,Temperature,deg C,15.2,
814,03-07-01,7,A,Temperature,deg C,17.2,
814,16-07-01,7,A,Temperature,deg C,20.37,
814,06-08-01,8,A,Temperature,deg C,20,
814,20-08-01,8,A,Temperature,deg C,20.57,
814,17-09-01,9,A,Temperature,deg C,19.64,
814,17-09-01,9,A,Temperature,deg C,19.64,
814,29-01-02,1,A,Temperature,deg C,7,
814,20-03-02,3,A,Temperature,deg C,6.51,
814,20-05-02,5,A,Temperature,deg C,11.52,
814,03-06-02,6,A,Temperature,deg C,15.6,
814,01-07-02,7,A,Temperature,deg C,18.4,
814,15-07-02,7,A,Temperature,deg C,19.68,
814,05-08-02,8,A,Temperature,deg C,20.1,
814,20-08-02,8,A,Temperature,deg C,21.46,
814,16-09-02,9,A,Temperature,deg C,20.04,
814,05-11-02,11,A,Temperature,deg C,12.8,
814,06-01-03,1,A,Temperature,deg C,8.4,
814,03-03-03,3,A,Temperature,deg C,8,
814,09-04-03,4,A,Temperature,deg C,9.3,
814,22-04-03,4,A,Temperature,deg C,10.09,
814,05-05-03,5,A,Temperature,deg C,11.6,
814,02-06-03,6,A,Temperature,deg C,15.9,
814,04-08-03,8,A,Temperature,deg C,22.9,
814,02-09-03,9,A,Temperature,deg C,21.5,
817,22-05-01,5,A,Temperature,deg C,12.25,
817,15-07-02,7,A,Temperature,deg C,19.17,
826,07-03-94,3,A,Temperature,deg C,7.39,
826,21-03-94,3,A,Temperature,deg C,7.69,
826,04-04-94,4,A,Temperature,deg C,9.07,
826,18-04-94,4,A,Temperature,deg C,10.85,
826,02-05-94,5,A,Temperature,deg C,12.58,
826,23-05-94,5,A,Temperature,deg C,15.73,
826,06-06-94,6,A,Temperature,deg C,16.14,
826,05-07-94,7,A,Temperature,deg C,18.1,
826,03-08-94,8,A,Temperature,deg C,22.78,
826,06-09-94,9,A,Temperature,deg C,20.52,
826,03-10-94,10,A,Temperature,deg C,18.63,
826,02-11-94,11,A,Temperature,deg C,13.58,
826,20-03-95,3,A,Temperature,deg C,7.97,
826,03-04-95,4,A,Temperature,deg C,9.66,
826,17-04-95,4,A,Temperature,deg C,9.68,
826,01-05-95,5,A,Temperature,deg C,12.77,
826,15-05-95,5,A,Temperature,deg C,14.39,
826,06-06-95,6,A,Temperature,deg C,18.41,
826,11-07-95,7,A,Temperature,deg C,20.31,
826,02-08-95,8,A,Temperature,deg C,21.38,
826,11-09-95,9,A,Temperature,deg C,20.12,
826,04-10-95,10,A,Temperature,deg C,17.87,
826,06-11-95,11,A,Temperature,deg C,12.2,
826,04-12-95,12,A,Temperature,deg C,10.5,
826,08-04-96,4,A,Temperature,deg C,9.14,
826,23-04-96,4,A,Temperature,deg C,10.41,
826,07-05-96,5,A,Temperature,deg C,10.84,
826,22-05-96,5,A,Temperature,deg C,12.99,
826,03-06-96,6,A,Temperature,deg C,14.73,
826,17-06-96,6,A,Temperature,deg C,15.97,
826,01-07-96,7,A,Temperature,deg C,17.93,
826,25-07-96,7,A,Temperature,deg C,20.66,
826,05-08-96,8,A,Temperature,deg C,20.52,
826,20-08-96,8,A,Temperature,deg C,20.54,
826,04-09-96,9,A,Temperature,deg C,20.62,
826,16-09-96,9,A,Temperature,deg C,18.83,
826,03-10-96,10,A,Temperature,deg C,16.99,
826,05-11-96,11,A,Temperature,deg C,12.22,
826,01-04-97,4,A,Temperature,deg C,7.6,
826,06-05-97,5,A,Temperature,deg C,10.8,
826,04-06-97,6,A,Temperature,deg C,17.3,
826,05-08-97,8,A,Temperature,deg C,22.3,
826,03-09-97,9,A,Temperature,deg C,21.9,
826,07-10-97,10,A,Temperature,deg C,16.5,
826,04-11-97,11,A,Temperature,deg C,13.2,
826,02-12-97,12,A,Temperature,deg C,10.6,
826,23-03-98,3,A,Temperature,deg C,9.45,
826,07-04-98,4,A,Temperature,deg C,9.6,
826,20-04-98,4,A,Temperature,deg C,10.97,
826,04-05-98,5,A,Temperature,deg C,13.6,
826,02-06-98,6,A,Temperature,deg C,15.3,
826,07-07-98,7,A,Temperature,deg C,19.3,
826,04-08-98,8,A,Temperature,deg C,23.1,
826,09-09-98,9,A,Temperature,deg C,20.9,
826,06-10-98,10,A,Temperature,deg C,17.5,
826,03-11-98,11,A,Temperature,deg C,13.7,
826,30-11-98,11,A,Temperature,deg C,10.3,
826,07-06-99,6,A,Temperature,deg C,14.5,
826,06-07-99,7,A,Temperature,deg C,17.7,
826,02-08-99,8,A,Temperature,deg C,19.8,
826,01-11-99,11,A,Temperature,deg C,13.1,
826,09-12-99,12,A,Temperature,deg C,10,
826,20-03-00,3,A,Temperature,deg C,7.35,
826,03-04-00,4,A,Temperature,deg C,8.03,
826,01-05-00,5,A,Temperature,deg C,11.4,
826,06-06-00,6,A,Temperature,deg C,16.1,
826,07-08-00,8,A,Temperature,deg C,21.9,
826,02-10-00,10,A,Temperature,deg C,17.4,
826,30-10-00,10,A,Temperature,deg C,14.2,
826,16-04-01,4,A,Temperature,deg C,9.34,
826,22-05-01,5,A,Temperature,deg C,13.09,
826,29-05-01,5,A,Temperature,deg C,14.8,
826,18-06-01,6,A,Temperature,deg C,15.75,
826,03-07-01,7,A,Temperature,deg C,18.8,
826,20-08-01,8,A,Temperature,deg C,21.09,
826,04-09-01,9,A,Temperature,deg C,19.9,
826,17-09-01,9,A,Temperature,deg C,19.33,
826,01-10-01,10,A,Temperature,deg C,17.7,
826,05-11-01,11,A,Temperature,deg C,12.2,
826,01-04-02,4,A,Temperature,deg C,8,
826,01-07-02,7,A,Temperature,deg C,19.2,
826,03-09-02,9,A,Temperature,deg C,21,
826,16-09-02,9,A,Temperature,deg C,19.45,
826,05-11-02,11,A,Temperature,deg C,12.55,
826,02-12-02,12,A,Temperature,deg C,10.51,
826,04-02-03,2,A,Temperature,deg C,8.25,
826,09-04-03,4,A,Temperature,deg C,9.21,
826,22-04-03,4,A,Temperature,deg C,10.75,
826,19-05-03,5,A,Temperature,deg C,13.24,
826,02-06-03,6,A,Temperature,deg C,16.83,
826,16-06-03,6,A,Temperature,deg C,18.69,
826,07-07-03,7,A,Temperature,deg C,20,
826,21-07-03,7,A,Temperature,deg C,21.67,
826,18-08-03,8,A,Temperature,deg C,22.32,
826,02-09-03,9,A,Temperature,deg C,21.34,
826,15-09-03,9,A,Temperature,deg C,19.95,
826,07-10-03,10,A,Temperature,deg C,18.02,
826,03-11-03,11,A,Temperature,deg C,12.98,
826,03-11-03,11,A,Temperature,deg C,12.97,
804,05-08-02,8,A,Temperature,deg C,20.2,
804,22-04-03,4,A,Temperature,deg C,9.83,
814,20-04-00,4,A,Temperature,deg C,10.67,
814,17-07-00,7,A,Temperature,deg C,19.18,
814,05-12-00,12,A,Temperature,deg C,9.69,
814,02-01-01,1,A,Temperature,deg C,8.18,
814,28-02-01,2,A,Temperature,deg C,7.24,
814,18-06-01,6,A,Temperature,deg C,15.26,
814,01-10-01,10,A,Temperature,deg C,17.8,
814,04-03-02,3,A,Temperature,deg C,7.1,
814,06-05-02,5,A,Temperature,deg C,9.9,
814,02-12-02,12,A,Temperature,deg C,10.5,
814,04-02-03,2,A,Temperature,deg C,8.2,
814,20-03-03,3,A,Temperature,deg C,8.47,
817,20-08-01,8,A,Temperature,deg C,21.29,
817,19-06-02,6,A,Temperature,deg C,17.77,
826,04-08-98,8,A,Temperature,deg C,22.9,
826,05-04-99,4,A,Temperature,deg C,7.8,
826,03-05-99,5,A,Temperature,deg C,10.6,
826,16-08-99,8,A,Temperature,deg C,19.83,
826,04-10-99,10,A,Temperature,deg C,16.7,
826,03-07-00,7,A,Temperature,deg C,18.5,
826,17-07-00,7,A,Temperature,deg C,19.88,
826,18-09-00,9,A,Temperature,deg C,19.02,
826,01-05-01,5,A,Temperature,deg C,11.09,
826,06-08-01,8,A,Temperature,deg C,20.1,
826,03-12-01,12,A,Temperature,deg C,9.9,
826,06-05-02,5,A,Temperature,deg C,10.2,
826,20-05-02,5,A,Temperature,deg C,11.74,
826,03-06-02,6,A,Temperature,deg C,16.3,
826,19-06-02,6,A,Temperature,deg C,17.4,
826,20-08-02,8,A,Temperature,deg C,21.05,
826,08-10-02,10,A,Temperature,deg C,17.01,
826,04-08-03,8,A,Temperature,deg C,22.59,
826,21-10-03,10,A,Temperature,deg C,15.35,
804,16-09-02,9,A,Temperature,deg C,19.8,
814,03-05-99,5,A,Temperature,deg C,10.7,
814,01-05-01,5,A,Temperature,deg C,10.61,
814,04-09-01,9,A,Temperature,deg C,20.1,
814,05-11-01,11,A,Temperature,deg C,12.2,
814,04-12-01,12,A,Temperature,deg C,9.7,
826,19-08-97,8,A,Temperature,deg C,23.46,
826,25-05-99,5,A,Temperature,deg C,14.24,
826,19-07-99,7,A,Temperature,deg C,18.32,
826,07-09-99,9,A,Temperature,deg C,19,
826,22-09-99,9,A,Temperature,deg C,19.08,
826,15-05-00,5,A,Temperature,deg C,12.67,
804,22-05-01,5,A,Temperature,deg C,10.62,
826,16-07-01,7,A,Temperature,deg C,20.36,
826,21-08-00,8,A,Temperature,deg C,20.57,
826,16-07-01,7,A,Temperature,deg C,20.37,
814,22-04-99,4,A,Temperature,deg C,10.13,
826,03-06-02,6,A,Temperature,deg C,15.6,
817,20-03-03,3,A,Temperature,deg C,8.64,
814,02-04-01,4,A,Temperature,deg C,8.44,
814,02-04-01,4,A,Temperature,deg C,8.44,
826,04-08-98,8,A,Temperature,deg C,22.6,
826,05-05-03,5,A,Temperature,deg C,11.25,
804,19-06-00,6,A,Temperature,deg C,16.19,
804,19-06-00,6,A,Temperature,deg C,16.19,
804,03-06-02,6,A,Temperature,deg C,14.2,
814,23-05-94,5,A,Temperature,deg C,13.44,
826,23-05-94,5,A,Temperature,deg C,15.56,
826,01-05-95,5,A,Temperature,deg C,12.53,
826,03-06-96,6,A,Temperature,deg C,14.45,
826,05-08-97,8,A,Temperature,deg C,21.3,
826,02-06-98,6,A,Temperature,deg C,14.9,
826,01-07-02,7,A,Temperature,deg C,18.9,
814,03-06-02,6,A,Temperature,deg C,13.3,
817,21-08-00,8,A,Temperature,deg C,20.69,
817,22-05-01,5,A,Temperature,deg C,12.01,
814,21-08-00,8,A,Temperature,deg C,20.63,
814,18-09-00,9,A,Temperature,deg C,19.3,
814,19-06-00,6,A,Temperature,deg C,16.43,
814,19-06-00,6,A,Temperature,deg C,16.43,
817,21-08-00,8,A,Temperature,deg C,20.64,
826,23-05-94,5,A,Temperature,deg C,15.54,
826,06-06-00,6,A,Temperature,deg C,16,
826,03-06-02,6,A,Temperature,deg C,15.1,
826,04-08-98,8,A,Temperature,deg C,21.6,
